"data-index","data-id","data-issetup","data-maingroup","data-subgroup","data-type","data-vehicle","data-productcode","data-price-root","data-ordertypeid","data-pos","sourceURL","data-s","data-site","data-pro","data-cache","data-sv","data-name","data-id","data-price","data-brand","data-cate","data-box","data-pos","data-color","data-productstatus","data-premium","data-promotiontype","imageURL","percent","gift","rating","unit-sold"
"16","325512","0","22","42","1","1","0220042002682","31990000.0","2","16","/laptop/lenovo-yoga-7-14imh9-ultra7-83cv001vvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Yoga Slim 7 14IMH9 Ultra 7 155H/32GB/1TB/OfficeHS/Win11 (83CV001VVN)","325512","30490000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325512/lenovo-yoga-7-14imh9-ultra7-83cv001vvn-638763554932260292-600x600.jpg","0%","Quà 150.000₫","5","• Đã bán 103"
"17","296921","0","22","42","1","1","0220042002137","15490000.0","2","17","/laptop/dell-inspiron-15-3520-i5u085w11blu?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/Win11 (i5U085W11BLU)","296921","13990000.0","Dell","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/296921/dell-inspiron-15-3520-i5u085w11blu-thumb-638754895829994663-600x600.jpg","-9%","Quà 150.000₫","4.9","• Đã bán 4,3k"
"18","313177","0","22","42","1","1","0220042002380","22990000.0","2","18","/laptop/acer-aspire-7-gaming-a715-76g-5806-i5-nhqmfsv002","Nomal","1","3","True","webtgdd-26-86","Laptop Acer Gaming Aspire 7 A715 76G 5806 i5 12450H/16GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QMFSV.002)","313177","18690000.0","Acer","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/313177/acer-aspire-7-gaming-a715-76g-5806-i5-nhqmfsv002-thumb-638754898004072091-600x600.jpg","-18%","Quà 2.990.000₫","4.9","• Đã bán 998"
"19","328474","0","22","42","1","1","0220042002798","22390000.0","2","19","/laptop/dell-inspiron-15-3530-i7-n5i7301w1","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/Office365/KYHD/Win11 (N5I7301W1)","328474","21490000.0","Dell","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328474/dell-inspiron-15-3530-i7-n5i7301w1-thumb-638754980409982405-600x600.jpg","0%","Quà 150.000₫","5","• Đã bán 869"
"20","314849","0","22","42","1","1","0220042002428","18490000.0","2","20","/laptop/msi-bravo-15-b7ed-r5-010vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Gaming Bravo 15 B7ED R5 7535HS/16GB/512GB/4GB RX6550M/144Hz/Win11 (010VN)","314849","17190000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/314849/msi-bravo-15-b7ed-r5-010vn-thumb-638754849999959588-600x600.jpg","-7%","Quà 2.240.000₫","4.9","• Đã bán 1,4k"
"1","325697","0","22","42","1","1","0220042002684","27990000.0","154","1","/laptop/acer-nitro-v-anv15-51-55ca-i5-nhqn8sv004","TwoPriceDetail","1","3","True","webtgdd-26-86","Laptop Acer Gaming Nitro V ANV15 51 55CA i5 13420H/16GB/512GB/6GB RTX4050/144Hz/Win11 (NH.QN8SV.004)","325697","24490000.0","Acer","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325697/acer-nitro-v-anv15-51-55ca-i5-nhqn8sv004-thumb-638754948655940689-600x600.jpg","-12%","Quà 2.990.000₫","5","• Đã bán 324"
"2","328483","0","22","42","1","1","0220042002803","23490000.0","2","2","/laptop/lenovo-loq-15iax9-i5-83gs00dbvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Gaming LOQ 15IAX9 i5 12450HX/24GB/512GB/4GB RTX2050/144Hz/Win11 (83GS00DBVN)","328483","21490000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328483/lenovo-loq-15iax9-i5-83gs00dbvn-thumb-638754874905504991-600x600.jpg","-8%","Quà 2.240.000₫","5","• Đã bán 291"
"3","333095","0","22","42","1","1","0220042002959","42990000.0","2","3","/laptop/asus-rog-strix-g16-g614jv-i7-n3515w","Nomal","1","3","True","webtgdd-26-86","Laptop Asus ROG Strix G16 G614JV i7 13650HX/32GB/1TB/8GB RTX4060/165Hz/Win11 (N3515W)","333095","37990000.0","Asus","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333095/asus-rog-strix-g16-g614jv-i7-n3515w-170225-114616-616-600x600.jpg","-11%","Quà 2.240.000₫","5","• Đã bán 31"
"4","326723","0","22","42","1","1","0220042002726","45990000.0","2","4","/laptop/lenovo-legion-5-16irx9-i7-83dg0051vn?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Lenovo Gaming Legion 5 16IRX9 i7 14650HX/16GB/1TB/8GB RTX4060/165Hz/Win11 (83DG0051VN)","326723","41990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326723/lenovo-legion-5-16irx9-i7-83dg0051vn-thumb-638754869259598787-600x600.jpg","-8%","Quà 2.690.000₫","5","• Đã bán 48"
"5","325586","0","22","42","1","1","0220042002668","27990000.0","2","5","/laptop/msi-cyborg-14-a13ve-i7-090vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Gaming Cyborg 14 A13VE i7 13620H/16GB/512GB/6GB RTX4050/144Hz/Balo/Win11 (090VN)","325586","25690000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325586/msi-cyborg-14-a13ve-i7-090vn-thumb-638754864859686533-600x600.jpg","-8%","Quà 2.240.000₫","5","• Đã bán 72"
"6","326498","0","22","42","1","1","0220042002716","23690000.0","2","6","/laptop/lenovo-ideapad-slim-5-16imh9-ultra-5-83dc001rvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Ideapad Slim 5 16IMH9 Ultra 5 125H/16GB/512GB/120Hz/Win11 (83DC001RVN)","326498","22490000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326498/lenovo-ideapad-slim-5-16imh9-ultra-5-83dc001rvn-638763557818882700-600x600.jpg","-5%","Quà 2.240.000₫","5","• Đã bán 89"
"7","314257","0","22","42","1","1","0220042002414","17990000.0","2","7","/laptop/lenovo-v15-g4-iru-i5-83a1000lvn?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Lenovo V15 G4 IRU i5 1335U/16GB/512GB/Win11 (83A1000LVN)","314257","13990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/314257/lenovo-v15-g4-iru-i5-83a1000lvn-thumb-638754849774938370-600x600.jpg","-22%","Quà 2.240.000₫","4.9","• Đã bán 418"
"8","315909","0","22","42","1","1","0220042002451","27790000.0","2","8","/laptop/hp-elitebook-630-g10-i7-873f2pa?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop HP Elitebook 630 G10 i7 1355U/16GB/512GB/Win11 (873F2PA)","315909","25690000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/315909/hp-elitebook-630-g10-i7-873f2pa-170225-104028-033-600x600.jpg","-7%","Quà 2.240.000₫","5","• Đã bán 320"
"9","326824","0","22","42","1","1","0220042002728","33490000.0","154","9","/laptop/hp-envy-x360-14-fc0089tu-ultra-7-a19bzpa","TwoPriceDetail","1","3","True","webtgdd-26-86","Laptop HP Envy x360 14 fc0089TU Ultra 7 155U/16GB/512GB/Touch/Pen/Win11 (A19BZPA)","326824","31990000.0","HP","Laptop","BoxCate","0","Xanh","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326824/hp-envy-x360-14-fc0089tu-ultra-7-a19bzpa-638763559974707169-600x600.jpg","0%","Quà 2.240.000₫","5","• Đã bán 167"
"10","334792","0","22","42","1","1","0220042003023","12690000.0","2","10","/laptop/asus-vivobook-15-x1504va-i3-nj1634w?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Asus Vivobook 15 X1504VA i3 1315U/8GB/512GB/Win11 (NJ1634W)","334792","10990000.0","Asus","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334792/asus-vivobook-15-x1504va-i3-nj1634w-thumb-638760891054481940-600x600.jpg","-13%","Quà 150.000₫",,"• Đã bán 1"
"11","317709","0","22","42","1","1","0220042002464","25990000.0","2","11","/laptop/asus-tuf-gaming-f15-fx507zc4-i5-hn229w?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Asus TUF Gaming F15 FX507ZC4 i5 12500H/16GB/1TB/4GB RTX3050/144Hz/Win11 (HN229W)","317709","20990000.0","Asus","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/317709/asus-tuf-gaming-f15-fx507zc4-i5-hn229w-170225-104235-129-600x600.jpg","-19%","Quà 2.240.000₫","4.9","• Đã bán 2,7k"
"12","326863","0","22","42","1","1","0220042002738","27490000.0","2","12","/laptop/dell-inspiron-16-5640-core-7-n5640c7u161w11ibu","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 16 5640 Core 7 150U/16GB/1TB/OfficeHS/Win11 (N5640-C7U161W11IBU)","326863","25990000.0","Dell","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326863/dell-inspiron-16-5640-core-7-n5640c7u161w11ibu-thumb-638754957221102043-600x600.jpg","-5%","Quà 150.000₫","5","• Đã bán 521"
"13","322003","0","22","42","1","1","0220042002561","15990000.0","2","13","/laptop/acer-aspire-5-a514-56p-54tn-i5-nxkhrsv004","Nomal","1","3","True","webtgdd-26-86","Laptop Acer Aspire 5 A514 56P 54TN i5 1335U/8GB/512GB/Win11 (NX.KHRSV.004)","322003","13790000.0","Acer","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/322003/acer-aspire-5-a514-56p-54tn-i5-nxkhrsv004-thumb-638754904386253616-600x600.jpg","-13%","Quà 2.090.000₫","5","• Đã bán 309"
"14","326148","0","22","42","1","1","0220042002707","22390000.0","2","14","/laptop/dell-inspiron-15-3530-i7-71026454","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS/Win11 (71026454)","326148","21490000.0","Dell","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326148/dell-inspiron-15-3530-i7-71026454-thumb-638754955549848250-600x600.jpg","0%","Quà 150.000₫","4.9","• Đã bán 966"
"15","311145","0","22","42","1","1","0220042002355","19990000.0","2","15","/laptop/hp-pavilion-15-eg3094tu-i5-8c5l5pa?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop HP Pavilion 15 eg3094TU i5 1335U/8GB/512GB/Win11 (8C5L5PA)","311145","16390000.0","HP","Laptop","BoxCate","0","Vàng","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/311145/hp-pavilion-15-eg3094tu-i5-8c5l5pa-170225-103254-484-600x600.jpg","-18%","Quà 2.240.000₫","5","• Đã bán 610"
"16","333188","0","22","42","2","1","0220042002972","21990000.0","162","16","/laptop/lenovo-loq-15iax9e-i5-83lk0036vn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Gaming LOQ Essential 15IAX9E i5 12450HX/12GB/512GB/6GB RTX3050/144Hz/Win11 (83LK0036VN)","333188","20990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333188/lenovo-loq-15iax9e-i5-83lk0036vn-thumb-638754883189965464-600x600.jpg","0%","Quà 2.240.000₫","5","• Đã bán 7"
"17","315911","0","22","42","1","1","0220042002452","19990000.0","2","17","/laptop/hp-pavilion-15-eg3095tu-i5-8c5l6pa?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop HP Pavilion 15 eg3095TU i5 1335U/8GB/512GB/Win11 (8C5L6PA)","315911","16390000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/315911/hp-pavilion-15-eg3095tu-i5-8c5l6pa-170225-104113-420-600x600.jpg","-18%","Quà 2.240.000₫","5","• Đã bán 424"
"18","329789","0","22","42","1","1","0220042002836","36990000.0","154","18","/laptop/msi-prestige-14-ai-studio-c1veg-ultra-7-056vn","TwoPriceDetail","1","3","True","webtgdd-26-86","Laptop MSI Prestige 14 AI Studio C1VEG Ultra 7 155H/32GB/1TB/6GB RTX4050/Túi/Win11 (056VN)","329789","32990000.0","MSI","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329789/msi-prestige-14-ai-studio-c1veg-ultra-7-056vn-638765973712989123-600x600.jpg","-10%","Quà 2.240.000₫","5","• Đã bán 22"
"19","334441","0","22","42","1","1","0220042003005","24990000.0","2","19","/laptop/lenovo-ideapad-5-2in1-14irh9-i7-83kx003xvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo IdeaPad 5 2in1 14IRH9 i7 13620H/16GB/512GB/Touch/Pen/Win11 (83KX003XVN)","334441","24990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334441/lenovo-ideapad-5-2in1-14irh9-i7-83kx003xvn-638775480243580448-600x600.jpg","0%","Quà 2.240.000₫","5","• Đã bán 4"
"20","328138","0","22","42","2","1","0220042002789","47290000.0","162","20","/laptop/lenovo-yoga-pro-7-14imh9-ultra-7-83e2005dvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Yoga Pro 7 14IMH9 Ultra 7 155H/32GB/1TB/6GB RTX4050/120Hz/OfficeHS/Win11 (83E2005DVN)","328138","46990000.0","Lenovo","Laptop","BoxCate","0","Xanh","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328138/lenovo-yoga-pro-7-14imh9-ultra-7-83e2005dvn-638763568938608751-600x600.jpg","0%","Quà 150.000₫","5","• Đã bán 3"
"1","329736","0","22","42","1","1","0220042002828","19490000.0","2","1","/laptop/lenovo-v14-core-5-83hd0001vn?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Lenovo V14 Core 5 120U/16GB/512GB/Win11 (83HD0001VN)","329736","18190000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329736/lenovo-v14-core-5-83hd0001vn-thumb-638754877371853493-600x600.jpg","-6%","Quà 2.240.000₫","5","• Đã bán 33"
"2","331518","0","22","42","1","1","0220042002856","28390000.0","2","2","/laptop/hp-elitebook-630-g11-ultra-7-a7lc5pt","Nomal","1","3","True","webtgdd-26-86","Laptop HP Elitebook 630 G11 Ultra 7 155U/16GB/512GB/Win11 (A7LC5PT)","331518","26990000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331518/hp-elitebook-630-g11-ultra-7-a7lc5pt-638765979336716392-600x600.jpg","0%","Quà 2.240.000₫","5","• Đã bán 27"
"3","326641","0","22","42","1","1","0220042002725","19990000","2","3","/laptop/lenovo-thinkpad-v14-i7-83a00012vn?utm_flashsale=1","TwoPriceDetailCMS","1","3","False","webtgdd-26-86","Laptop Lenovo V14 G4 i7 1355U/16GB/512GB/Win11 (83A00012VN)","326641","18190000","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326641/lenovo-thinkpad-v14-i7-83a00012vn-thumb-638754868959893842-600x600.jpg","-9%","Quà 2.240.000₫","4.9","• Đã bán 292"
"4","325050","0","22","42","1","1","0220042002660","23990000.0","2","4","/laptop/acer-swift-go-14-ai-73-53x7-ultra-5-nxkslsv001","Nomal","1","3","True","webtgdd-26-86","Laptop Acer Swift Go 14 AI SFG14 73 53X7 Ultra 5 125H/16GB/512GB/Win11 (NX.KSLSV.001)","325050","23090000.0","Acer","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325050/acer-swift-go-14-ai-73-53x7-ultra-5-nxkslsv001-638763553264527419-600x600.jpg","0%","Quà 2.290.000₫","5","• Đã bán 91"
"5","328947","0","22","42","1","1","0220042002812","29490000.0","154","5","/laptop/dell-inspiron-16-5640-core-7-khpf5","TwoPriceDetail","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 16 5640 Core 7 150U/16GB/1TB/2GB MX570A/OfficeHS/Win11 (KHPF5)","328947","26990000.0","Dell","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328947/dell-inspiron-16-5640-core-7-khpf5-thumb-638760091932087358-600x600.jpg","-8%","Quà 150.000₫","5","• Đã bán 247"
"6","327974","0","22","42","1","1","0220042002777","26990000.0","2","6","/laptop/asus-fx507zc4-i7-hn181w","Nomal","1","3","True","webtgdd-26-86","Laptop Asus TUF Gaming F15 FX507ZC4 i7 12700H/16GB/512GB/4GB RTX3050/144Hz/Win11 (HN181W)","327974","23490000.0","Asus","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327974/asus-fx507zc4-i7-hn181w-170225-112333-757-600x600.jpg","-12%","Quà 2.240.000₫","5","• Đã bán 1,2k"
"7","321193","0","22","42","1","1","0220042002552","15490000.0","2","7","/laptop/dell-inspiron-15-3520-i5-71027003?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71027003)","321193","13990000.0","Dell","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/321193/dell-inspiron-15-3520-i5-71027003-thumb-638754902795306932-600x600.jpg","-9%","Quà 150.000₫","4.9","• Đã bán 1,8k"
"8","326497","0","22","42","1","1","0220042002715","49990000.0","2","8","/laptop/lenovo-legion-pro-5-16irx9-i9-83df0047vn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Gaming Legion Pro 5 16IRX9 i9 14900HX/32GB/1TB/8GB RTX4060/240Hz/Win11 (83DF0047VN)","326497","47690000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326497/lenovo-legion-pro-5-16irx9-i9-83df0047vn-thumb-638754866971500153-600x600.jpg","0%","Quà 2.690.000₫","5","• Đã bán 61"
"9","331514","0","22","42","1","1","0220042002854","23690000.0","2","9","/laptop/hp-probook-460-g11-ultra-5-a74btpt","Nomal","1","3","True","webtgdd-26-86","Laptop HP Probook 460 G11 Ultra 5 125U/16GB/512GB/Win11 (A74BTPT)","331514","22990000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331514/hp-probook-460-g11-ultra-5-a74btpt-638765977524683777-600x600.jpg","0%","Quà 2.240.000₫","5","• Đã bán 30"
"10","322949","0","22","42","1","1","0220042002628","30990000.0","2","10","/laptop/msi-gaming-katana-a15-ai-b8vf-r7-419vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Gaming Katana A15 AI B8VF R7 8845HS/16GB/512GB/8GB RTX4060/144Hz/Balo/Win11 (419VN)","322949","29190000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/322949/msi-gaming-katana-a15-ai-b8vf-r7-419vn-thumb-638763551260260494-600x600.jpg","-5%","Quà 2.240.000₫","5","• Đã bán 28"
"11","322959","0","22","42","1","1","0220042002632","33990000.0","2","11","/laptop/msi-prestige-13-ai-evo-a1mg-ultra-7-062vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Prestige 13 AI Evo A1MG Ultra 7 155H/32GB/1TB/Balo/Chuột/Win11 (062VN)","322959","31690000.0","MSI","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/322959/msi-prestige-13-ai-evo-a1mg-ultra-7-062vn-638763551415913069-600x600.jpg","-6%","Quà 2.240.000₫","5","• Đã bán 58"
"12","283458","0","22","42","1","1","0220042002003","31990000.0","2","12","/laptop/acer-nitro-5-tiger-an515-58-773y-i7-nhqfksv001","Nomal","1","3","True","webtgdd-26-86","Laptop Acer Gaming Nitro 5 Tiger AN515 58 773Y i7 12700H/8GB/512GB/4GB RTX3050Ti/144Hz/Win11 (NH.QFKSV.001)","283458","31990000.0","Acer","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/283458/acer-nitro-5-tiger-an515-58-773y-i7-nhqfksv001-thumb-638754885205477873-600x600.jpg","0%",,"4.9","• Đã bán 180"
"13","332579","0","22","42","1","1","0220042002954","27490000.0","2","13","/laptop/acer-nitro-v-16-propanel-anv16-41-r6zy-r5-nhqp2sv002","Nomal","1","3","True","webtgdd-26-86","Laptop Acer Nitro V 16 ProPanel ANV16 41 R6ZY R5 8645HS/16GB/512GB/6GB RTX3050/165Hz/Win11 (NH.QP2SV.002)","332579","23690000.0","Acer","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332579/acer-nitro-v-16-propanel-anv16-41-r6zy-r5-nhqp2sv002-638765990357297678-600x600.jpg","-13%","Quà 2.990.000₫","5","• Đã bán 5"
"14","331508","0","22","42","1","1","0220042002852","23490000.0","2","14","/laptop/dell-inspiron-15-3530-i7-n3530i7u161w11blufp","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 15 3530 i7 1355U/16GB/1TB/120Hz/OfficeHS/Win11 (N3530-i7U161W11BLU-FP)","331508","22490000.0","Dell","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331508/dell-inspiron-15-3530-i7-n3530i7u161w11blufp-thumb-638760096305237011-600x600.jpg","0%","Quà 150.000₫","5","• Đã bán 139"
"15","325479","0","22","42","1","1","0220042002672","27990000.0","2","15","/laptop/asus-vivobook-s-16-oled-s5606ma-ultra-5-mx050w","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Vivobook S 16 OLED S5606MA Ultra 5 125H/16GB/512GB/120Hz/Win11 (MX050W)","325479","24490000.0","Asus","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325479/asus-vivobook-s-16-oled-s5606ma-ultra-5-mx050w-638763553510092279-600x600.jpg","-12%","Quà 2.240.000₫","4.9","• Đã bán 790"
"16","330165","0","22","42","1","1","0220042002846","19190000.0","2","16","/laptop/dell-inspiron-15-3530-i5-p16wd2","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/Win11 (P16WD2)","330165","18490000.0","Dell","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330165/dell-inspiron-15-3530-i5-p16wd2-thumb-638760095539784979-600x600.jpg","0%","Quà 150.000₫","5","• Đã bán 191"
"17","328944","0","22","42","1","1","0220042002809","16990000.0","2","17","/laptop/dell-inspiron-15-3520-i5-71043883","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71043883)","328944","16490000.0","Dell","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328944/dell-inspiron-15-3520-i5-71043883-thumb-638754980567165844-600x600.jpg","0%","Quà 150.000₫","5","• Đã bán 1,4k"
"18","313974","0","22","42","1","1","0220042002404","31690000.0","2","18","/laptop/hp-gaming-victus-16-s0077ax-r7-8c5n6pa?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop HP Gaming VICTUS 16 s0077AX R7 7840HS/16GB/512GB/144Hz/6GB RTX3050/Win11 (8C5N6PA)","313974","25690000.0","HP","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/313974/hp-gaming-victus-16-s0077ax-r7-8c5n6pa-thumb-638763542930752544-600x600.jpg","-18%","Quà 2.240.000₫","5","• Đã bán 382"
"19","318354","0","22","42","1","1","0220042002485","26990000.0","2","19","/laptop/acer-nitro-v-anv15-51-57b2-i5-nhqn8sv001?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Acer Gaming Nitro V ANV15 51 57B2 i5 13420H/8GB/512GB/6GB RTX4050/144Hz/Win11 (NH.QN8SV.001)","318354","22690000.0","Acer","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/318354/acer-nitro-v-anv15-51-57b2-i5-nhqn8sv001-thumb-638754901224650221-600x600.jpg","-15%","Quà 2.990.000₫","5","• Đã bán 214"
"20","305009","0","22","42","1","1","0220042002216","22990000.0","2","20","/laptop/asus-vivobook-15-x1504va-nj023w?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Asus Vivobook 15 X1504VA i7 1355U/16GB/512GB/Win11 (NJ023W)","305009","18490000.0","Asus","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/305009/asus-vivobook-15-x1504va-nj023w-140225-095856-105-600x600.jpg","-19%","Quà 2.240.000₫","4.9","• Đã bán 1,7k"
"1","327049","0","22","42","1","1","0220042002741","22690000.0","2","1","/laptop/lenovo-ideapad-slim-5-14imh9-ultra-5-83da001nvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H/16GB/512GB/Win11 (83DA001NVN)","327049","21490000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327049/lenovo-ideapad-slim-5-14imh9-ultra-5-83da001nvn-638763560367568898-600x600.jpg","-5%","Quà 2.240.000₫","5","• Đã bán 152"
